"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"10513729"	3.94516622335769	5.59515771431558	26.9294846476382	2.43758415126668e-19	4.70724583877944e-16	34.108174434779
"10574246"	3.64613852436378	6.70983667069765	26.2198312929858	4.51244756721056e-19	7.12966715619269e-16	33.5287002995358
"10451763"	3.35048539088227	11.1064203843596	24.4113501489383	2.33252923642474e-18	2.89566843779014e-15	31.9697716752640
"10351197"	3.83225722685557	10.6178017967023	23.1418489510243	7.91615694612957e-18	7.46835152902635e-15	30.798667837866
"10381096"	3.95192062167808	7.51474236995596	21.7678279684647	3.19073818363632e-17	1.99052134800345e-14	29.4519989443885
"10422321"	3.0435942909615	6.99414169334613	21.4409316838085	4.49815582882889e-17	2.52186930016278e-14	29.1185982449141
"10589654"	3.05455660888084	6.48173349895054	21.2521594753242	5.49668565837419e-17	2.93945836130903e-14	28.9236836272238
"10577226"	3.65297719000542	6.2360268936826	21.0480498157323	6.8396105303659e-17	3.44557771065969e-14	28.7109307562776
"10445767"	3.28083478295588	8.88846799139898	20.475597978123	1.27576651329677e-16	5.75917454573973e-14	28.1028646532235
"10475502"	3.08326082623584	7.38935021852428	19.8335510292571	2.61590375155221e-16	1.06757274057887e-13	27.4001795336567
"10472860"	4.0929346507621	6.91715634785934	19.3015011158782	4.81876141486088e-16	1.80107684710284e-13	26.8005272469286
"10360684"	3.43743249993790	7.80878295569603	18.360986022379	1.47282598442536e-15	4.87575535415481e-13	25.6997980659015
"10434758"	3.65938626950446	8.04457331894351	17.8799784416724	2.65933486108125e-15	7.75170859898483e-13	25.1156552738750
"10439790"	3.66044501793419	5.30791959519217	17.8682533399390	2.69837957559599e-15	7.75170859898483e-13	25.1012298542018
"10504755"	3.20449534944651	8.86756168884792	17.7591206528854	3.09167359072705e-15	8.59931635843121e-13	24.9665311994681
"10390763"	3.02239172287437	7.7742368060425	17.7589354699009	3.09238936940133e-15	8.59931635843121e-13	24.9663019685853
"10407173"	3.09892177645030	9.06607028419795	17.6476176333319	3.55543800150163e-15	9.65523632282787e-13	24.828095014923
"10385533"	3.13435281648019	8.16130931943296	17.39262960442	4.90858234899167e-15	1.29259335190114e-12	24.5083898301078
"10375019"	2.89796772486409	7.75504998227782	16.8796757010994	9.50920021896416e-15	2.31146713014821e-12	23.8517371480903
"10472235"	2.86402787609003	6.27178410170887	16.3417641765147	1.93822776627412e-14	4.46177464607208e-12	23.1430121357818
"10385518"	3.71028494927352	7.64168802704965	16.329057401295	1.97157741929837e-14	4.5086862562376e-12	23.1260135463530
"10538408"	2.43154932299914	7.11282695477975	16.0990596970449	2.69008556530218e-14	5.9181882436648e-12	22.8162367741094
"10472846"	2.31379832635616	8.13720535342444	15.9809968944478	3.1598736150816e-14	6.82218676150536e-12	22.655662726584
"10410530"	3.29359762537252	5.97604534831102	15.6542857942568	4.9588982619022e-14	1.01394884461012e-11	22.2056892484885
"10495659"	2.11264476181112	8.5773843977448	15.5946453012698	5.38863653623629e-14	1.07648854022743e-11	22.1226426092963
"10378286"	2.55032465535015	6.09988199874334	15.4523410757432	6.57754647874149e-14	1.29906542955144e-11	21.9233443994361
"10506058"	2.16771061796652	7.00632907759386	15.3367728597308	7.74225866302172e-14	1.49132658602206e-11	21.7602904306515
"10414860"	3.30461451136830	5.5090383846207	15.3346513101546	7.76553832192154e-14	1.49132658602206e-11	21.7572870298293
"10385507"	2.20833842158362	6.13182185873384	15.1776184936912	9.70727987531518e-14	1.81411316379546e-11	21.5339592206272
"10414953"	4.02755842520319	5.33263436376903	14.8780584062372	1.49382011246707e-13	2.71859618373588e-11	21.1022624429447
"10406111"	2.40840123464356	8.23043413306034	14.8362001571634	1.58745211270392e-13	2.85905883096312e-11	21.0413391183487
"10359689"	3.00386306803810	8.60120396887458	14.8303275203242	1.60106762979610e-13	2.86871705215012e-11	21.0327797700553
"10445531"	2.28503480170097	7.74303243595266	14.7703320333492	1.74731094671933e-13	3.11469376963918e-11	20.9451680229711
"10427628"	3.10769818049319	7.95127688421887	14.4312906252058	2.87916005875513e-13	4.8582331865208e-11	20.4442243303601
"10590620"	4.54026596052127	7.59699190837293	14.3116903439081	3.4415755402307e-13	5.6163927595502e-11	20.2651068680598
"10406551"	2.20895901599157	9.09022961451986	14.3062840604732	3.46954395047182e-13	5.63557699618695e-11	20.256980197884
"10462702"	1.88790109606551	5.30518124799003	14.1962921539140	4.0927875459083e-13	6.52593096769599e-11	20.0910734128305
"10500610"	2.21079338154099	6.70702626293816	14.0454112156978	5.14235525928953e-13	8.0257697064367e-11	19.8617158388632
"10562260"	1.65535839609913	9.87354701991275	13.9829464790936	5.65529233213629e-13	8.73679828733588e-11	19.7661547610176
"10430179"	2.99296405400251	7.22641667136928	13.928224343816	6.14822813711006e-13	9.41464361435884e-11	19.6821442028518
"10495190"	2.84507090260605	5.30795444533396	13.7808752998376	7.70980767508913e-13	1.1564769790391e-10	19.4545530347659
"10439532"	1.77646516365055	7.34065560878032	13.7681617550643	7.86254672216106e-13	1.17150577799769e-10	19.4348212804626
"10362861"	2.26464351277000	8.30249455736018	13.7661968549617	7.88643130182567e-13	1.17150577799769e-10	19.4317703543711
"10438702"	2.19828345282581	6.11878605945504	13.6995956666759	8.74214758242025e-13	1.27048191726708e-10	19.3281436001912
"10382532"	2.39648756877807	6.47002993948185	13.4880206412268	1.21584285474332e-12	1.70414103350313e-10	18.9961637883750
"10568553"	2.39086325591858	8.05839656409772	13.4537277625065	1.28310528188300e-12	1.78402958393012e-10	18.9419527032881
"10446986"	2.24592876577544	7.97372947405142	13.3768745524185	1.44823284114789e-12	1.98191234481498e-10	18.8200493963029
"10430113"	2.38141117293582	7.03866562203345	13.2463112974099	1.78113586792114e-12	2.40903824003653e-10	18.6116373893920
"10373740"	2.25004195433719	8.11024676574728	13.2229847095313	1.84851622371415e-12	2.49048154791876e-10	18.5742267875136
"10395692"	2.09906845999090	5.25149112922778	12.9553840955725	2.84055617415484e-12	3.69804241998585e-10	18.1412026122001
"10383982"	1.9514085484565	7.84928049029586	12.9278387696979	2.97013181171373e-12	3.83798445260853e-10	18.0962233626697
"10549162"	2.82942630165049	7.11032860068642	12.915295114746	3.03115373432651e-12	3.89963270799661e-10	18.0757152583923
"10538892"	2.33205006548425	7.17481728156166	12.9006878623635	3.10385521752941e-12	3.96654438828391e-10	18.0518132753324
"10590365"	2.16767721458630	6.32020131497914	12.8796575966244	3.21171289954818e-12	4.08934580176904e-10	18.0173633625955
"10504759"	2.67084291173092	8.60620877235259	12.8447435289930	3.3994341731686e-12	4.31256685618031e-10	17.9600712790187
"10417734"	1.66317945595756	7.91149118982545	12.7740335104438	3.81527459069037e-12	4.80503423088396e-10	17.8436601898016
"10436865"	3.08925605684752	8.72298373238898	12.6318988792916	4.81845975099621e-12	5.9183625775487e-10	17.6081119963764
"10571344"	1.43722446862719	8.2611896247284	12.5045656724709	5.949273308901e-12	7.18044236865968e-10	17.3953180480971
"10354753"	2.02777116501661	5.12668129377542	12.4854389735816	6.14153161158123e-12	7.36136685581254e-10	17.3632081825284
"10516518"	1.85880980318296	6.31452768844006	12.3702640194294	7.44368530622193e-12	8.77093224556862e-10	17.1690397211517
"10556018"	1.81644523505715	7.77105243213644	12.3405798138535	7.82357300944289e-12	9.15647804068131e-10	17.1187693409852
"10573082"	2.28485139499622	7.41916830832147	12.2029228828394	9.8663850975787e-12	1.1318664884219e-09	16.884420223643
"10402730"	1.39782365041058	7.99615874616117	12.1747692714121	1.03482576430849e-11	1.17805099247888e-09	16.8362412227605
"10391870"	1.09955094724422	7.98661754507946	12.1734945157249	1.03706445252743e-11	1.17805099247888e-09	16.8340577280645
"10557326"	1.77439079379762	9.11817298141242	12.1691692369949	1.04469783154790e-11	1.18285656757671e-09	16.8266477705539
"10525439"	1.61761111664751	6.88316646392914	12.1501695865966	1.07892451869238e-11	1.21370279190120e-09	16.7940741773952
"10531980"	2.23287490445963	8.33764405232114	12.1361654436035	1.10489412507603e-11	1.23890708992397e-09	16.7700401113409
"10575598"	2.00145223809067	9.40318288099113	12.0945635435110	1.18592798346572e-11	1.32038929564985e-09	16.6985174434686
"10445877"	3.17456933339076	7.33319677942339	11.968466681208	1.47129611504340e-11	1.60824694839335e-09	16.4805809257132
"10552622"	1.54143245032568	8.3526224856422	11.9234945255948	1.58953862076397e-11	1.72125739743787e-09	16.4024339420392
"10439239"	2.32644801834729	8.26282068382731	11.9029092554555	1.64690420125295e-11	1.77783819986188e-09	16.3665892915054
"10472022"	2.05056855528213	5.69012552771015	11.8912184028284	1.68043373900103e-11	1.80841723738935e-09	16.3462115066605
"10543785"	2.67352296028681	7.42781433797741	11.8832868645373	1.70358325625748e-11	1.82237352939148e-09	16.3323778300312
"10435769"	2.53036121903988	7.88872585748306	11.8115809430415	1.92847057402474e-11	2.03749657000304e-09	16.2069974268670
"10366796"	1.646815353931	7.16673449892802	11.7525737002075	2.13650251877291e-11	2.23017500157797e-09	16.1033932542189
"10444284"	2.93964234065095	8.27930775249342	11.706219184343	2.31614991991287e-11	2.40326481242303e-09	16.0217323218980
"10414993"	2.09305539481619	7.06509882588129	11.6915193047438	2.37632961312532e-11	2.44839435689217e-09	15.9957859248207
"10530503"	1.82843430472525	4.60512466794362	11.6742059039182	2.44928980583617e-11	2.50403863679015e-09	15.9651953998471
"10587534"	1.67299631229931	6.8507893108458	11.6630839533573	2.49737841358646e-11	2.53827115953992e-09	15.9455266145693
"10504757"	2.18686420125643	7.9577754767494	11.4722796824714	3.49342806994245e-11	3.45958859576067e-09	15.6059208990546
"10392910"	1.52233610551152	7.71576156593815	11.4682580769445	3.51837901300501e-11	3.47439927534245e-09	15.5987185101464
"10485622"	2.90506910466483	7.37399192120466	11.4302182276217	3.76371042863467e-11	3.683171993923e-09	15.5305006449376
"10372583"	1.24963496206654	8.08239721440242	11.3756187608635	4.14718639117642e-11	4.01549300716692e-09	15.4322963114520
"10364841"	1.42169156888149	7.20795946202337	11.3601220801792	4.26323328827366e-11	4.11104983140359e-09	15.4043611020288
"10559837"	1.23245335434138	5.80067885399616	11.3592936194719	4.26953103894331e-11	4.11104983140359e-09	15.4028668927908
"10608712"	1.55840025253265	5.7818340256056	11.2973861177882	4.76846192988586e-11	4.52873597494078e-09	15.2909867651757
"10427015"	2.15568391149847	7.6681104681642	11.2653347251769	5.05010939721381e-11	4.75723042404206e-09	15.2328889479950
"10398267"	1.53667320910865	9.81669084672124	11.2164770480342	5.51298540591753e-11	5.1375703139328e-09	15.1440979328251
