"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"10497831"	6.37798548816631	9.17978325671873	46.2753698805051	7.85436030614187e-25	2.73017564241491e-20	46.0409586753549
"10474769"	5.94247852194182	8.4374357230943	44.5185637979261	1.95376620495636e-24	3.39564566421415e-20	45.2460051149352
"10462796"	7.02968477094912	8.39674058886245	40.8035734298331	1.51552526456673e-23	1.48460637600109e-19	43.4246321555737
"10547894"	5.52990304340771	6.88088872424593	40.5959352206121	1.70840779746961e-23	1.48460637600109e-19	43.3167386797343
"10379127"	5.41992437536011	7.77833140800852	39.0757619285481	4.18385313931999e-23	2.42384558537938e-19	42.5055442490199
"10350297"	5.07677527132485	7.571999560773	38.7212428190937	5.18087684292188e-23	2.57267541514235e-19	42.3108084594514
"10390707"	6.59415880094696	9.42053679858825	38.1279897088492	7.44045485566173e-23	2.8736690086978e-19	41.9800536872136
"10509168"	4.58403853276629	8.75895166910402	37.5863006718095	1.04043918587383e-22	3.61656661009745e-19	41.6725813411235
"10448506"	5.16264622040202	8.13765896747064	36.3092638846519	2.33728399029633e-22	6.9445712239142e-19	40.9262507202938
"10597323"	5.7364032074556	6.69722938330558	36.2698573261007	2.39743540526382e-22	6.9445712239142e-19	40.9027266250603
"10557156"	5.46187227621486	8.8718755464779	36.1087131617791	2.66069210149033e-22	7.11428134213877e-19	40.80621495434
"10477187"	6.04278250964628	8.43211864480528	35.7780331628528	3.29959048076606e-22	8.19241179367345e-19	40.6065653047731
"10578690"	5.3008641742071	7.70302153824047	35.5850085033420	3.74458584348674e-22	8.65892665181623e-19	40.4890195888325
"10591781"	5.86412333144521	7.63719280314866	35.4691747064123	4.04123063808867e-22	8.65892665181623e-19	40.4181206784258
"10408081"	5.7817847952366	10.6926641879477	35.3982674160715	4.23480302304016e-22	8.65892665181623e-19	40.3745860766667
"10590494"	5.52488176669907	8.1664092246053	34.4010455119516	8.25721535220115e-22	1.59456003134729e-18	39.7513233743842
"10563780"	5.50627683431049	8.19220055829471	33.4510311354849	1.58755589116010e-21	2.90439172509079e-18	39.1377794097095
"10371591"	4.79536726645334	7.35668310658355	33.3354453271146	1.72106376472910e-21	2.99120882309917e-18	39.0617657647911
"10455967"	3.64836650604456	8.20112355660247	33.1091155695235	2.01745140260433e-21	3.206330163165e-18	38.9120451078394
"10391811"	5.33147618185814	8.22722215594692	33.1007865622811	2.02932288807911e-21	3.206330163165e-18	38.9065130374162
