"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"10497831"	-6.12038688334764	9.17978325671873	-44.4063673967579	2.07330708188145e-24	5.31088152212609e-20	45.1776696157859
"10474769"	-5.43031098957764	8.4374357230943	-40.6816188463219	1.62588681743370e-23	1.13031651547991e-19	43.3481960092674
"10488382"	-5.9766596471698	6.66663047518527	-40.2135551984317	2.13346806040096e-23	1.23598916299229e-19	43.103474625879
"10462796"	-6.32035561656955	8.39674058886245	-36.6862957453118	1.83530582481838e-22	5.31626920589057e-19	41.1397796538543
"10379127"	-4.93977361871831	7.77833140800852	-35.6140426577694	3.67384630514810e-22	9.12163554049627e-19	40.4975298880978
"10578690"	-5.27154806054074	7.70302153824047	-35.388207732785	4.2630374732006e-22	9.87887883789686e-19	40.3593516514267
"10408081"	-5.73696824192057	10.6926641879477	-35.1238835717862	5.07964774511675e-22	1.10355347262661e-18	40.196303822591
"10390707"	-6.04404896184831	9.42053679858825	-34.9472076080484	5.71501511330284e-22	1.15536205057018e-18	40.0865189465225
"10559261"	-3.70123733180697	8.97924334451782	-34.5549943753694	7.43943191547659e-22	1.29297326690983e-18	39.8404696574261
"10418848"	-5.07774856819676	7.79920538030055	-33.5084226748747	1.52531668219886e-21	2.52476227967773e-18	39.1677381571456
"10562132"	-4.18808283109444	8.01411771520535	-33.2492384972167	1.82821629561275e-21	2.88858174706814e-18	38.9973900613346
"10509168"	-4.03336278061654	8.75895166910402	-33.0710977028491	2.07223400024109e-21	3.1317762542774e-18	38.8794224740054
"10557156"	-4.95951052587333	8.8718755464779	-32.7875742868322	2.53291375677138e-21	3.66850342439055e-18	38.6901626319973
"10448506"	-4.57422452518549	8.13765896747064	-32.1708515869742	3.94257734992967e-21	5.48175954734221e-18	38.2719683042049
"10359890"	-5.39519999805257	7.88961028806377	-31.9917328820355	4.49005226748426e-21	5.75794869743041e-18	38.1488037033347
"10591781"	-5.28069319363775	7.63719280314866	-31.9402950568468	4.66148418421875e-21	5.75794869743041e-18	38.1132901925331
"10350297"	-4.18231361685101	7.571999560773	-31.8990643565416	4.80381220441548e-21	5.75794869743041e-18	38.0847771813821
"10563780"	-5.20565601464647	8.19220055829471	-31.6247378521731	5.87361177492422e-21	6.58602404181825e-18	37.8940027392222
"10477187"	-5.3311215609617	8.43211864480528	-31.5644396763921	6.14038197757346e-21	6.66998992313917e-18	37.8518198250738
"10549506"	-4.55529782362679	6.39852995310828	-31.3621084924456	7.13151610364409e-21	7.2909264636079e-18	37.7096099939568
"10590494"	-4.98845870295623	8.1664092246053	-31.0609714599229	8.925828371833e-21	8.864622691569e-18	37.4960374238493
