"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"10547894"	6.49801680071274	6.88088872424593	47.7030188474382	3.83869741024859e-25	1.33433121980241e-20	46.5900755173811
"10385428"	5.83481326043544	9.12704278392117	42.8239054281256	4.86821116525197e-24	8.46095100520793e-20	44.3862163669012
"10362350"	7.0085768914967	7.1913492232001	42.0587948610704	7.43743963699506e-24	8.61751339273161e-20	44.0111523962373
"10380672"	4.32502747463803	8.1317145094095	41.0466857258311	1.31817285728154e-23	1.09038606521440e-19	43.5015389213224
"10538979"	6.59991605955938	8.2171249498574	40.7439748384199	1.56844946089529e-23	1.09038606521440e-19	43.3460469552911
"10593015"	8.01415971028336	8.6913105411727	39.8749509654566	2.60184482574572e-23	1.50733543571535e-19	42.8915413776694
"10454632"	5.89901609013539	6.92794937783764	38.0558892021433	7.77795709434943e-23	3.00401987332874e-19	41.8993532094826
"10538993"	6.91813194743659	8.59514198593845	36.6104392540501	1.92641720711189e-22	6.08747837447358e-19	41.0689486886326
"10494023"	5.95566334715329	7.16303435809286	35.9986905881586	2.85759073002952e-22	7.64075798275585e-19	40.7055883369909
"10359118"	5.2226566795303	6.09613878435768	35.4282594996413	4.15177428976487e-22	1.03082624508733e-18	40.3601055402481
"10584821"	5.25360618979044	7.81914032480745	33.4811844211298	1.55453267468681e-21	3.44560606045168e-18	39.1297761014545
"10414937"	4.17446038699661	5.56019255406629	33.4301680698777	1.61083153534227e-21	3.44560606045168e-18	39.0964294704668
"10584628"	5.41460539065717	9.6980100996671	33.2395845813173	1.84064097875265e-21	3.46452014625660e-18	38.9713344597985
"10593024"	5.08933508068237	8.72838612536	33.1990888267575	1.89372505117593e-21	3.46452014625660e-18	38.944647502801
"10422321"	4.65567003506156	6.99414169334613	32.7973749525515	2.51532856675409e-21	4.16346766573201e-18	38.6778728949989
"10469255"	4.27110542169172	8.87701756622722	32.0472313357341	4.31242942254411e-21	6.81363848761969e-18	38.1695573366257
"10415015"	6.21483540772952	5.39909057002572	31.7638301600426	5.30324300496658e-21	7.68086361885994e-18	37.9739854444111
"10565627"	5.68736906492615	6.68666962506842	31.4377459867892	6.74281483201512e-21	8.69777474825232e-18	37.7465011087782
"10451763"	4.12302860521171	11.1064203843596	30.0400339693492	1.94054915438058e-20	1.9839261354785e-17	36.7404823903169
"10597323"	4.73371273448101	6.69722938330558	29.9300937003915	2.11296693542177e-20	2.04018696320169e-17	36.6591475750082
"10530516"	4.75872485470422	8.5772650184913	29.4727086233466	3.02056845722986e-20	2.83770161008946e-17	36.3171862724300
"10537567"	3.5608206735462	6.93190054394411	28.9317466729093	4.64109007557557e-20	3.93473880553676e-17	35.9051155873735
"10537657"	3.93066890296022	7.40960162905802	28.4565248609271	6.81127847214081e-20	5.6371438021813e-17	35.5361016087869
"10479981"	4.47205799436042	8.28635317695091	27.9519016471603	1.03050194173820e-19	7.78701032496085e-17	35.1368450258339
"10366712"	4.49119961922068	8.27086679879852	27.5555820414438	1.43362513148766e-19	9.77113913147276e-17	34.8177722477173
"10514713"	4.09945403399414	7.43258422822717	27.4990694817243	1.50327935830624e-19	9.92662882176201e-17	34.7718720869795
"10351353"	3.90219212845597	8.49365605368624	27.4063428685058	1.62530057723025e-19	1.04621200119488e-16	34.6963383082063
"10466054"	3.90645457479822	7.98036567432376	26.9941694027072	2.30627542346984e-19	1.35874802914935e-16	34.357237710581
"10346783"	5.55728474501218	8.15604675597179	26.8098985431028	2.70123525600122e-19	1.46710839841566e-16	34.2038403980264
"10383970"	3.36781745283305	7.95190400236123	26.7848103987065	2.76021801940884e-19	1.47607966699464e-16	34.1828686983465
"10462035"	4.6412830108717	6.51555640292043	26.6022040575931	3.23201286028654e-19	1.62818502932696e-16	34.0295912662198
"10489055"	3.50867117442258	8.66449653880974	26.1672916475342	4.72587093229554e-19	2.22478271316081e-16	33.6599862001915
"10547100"	3.72458410030093	7.93159098820695	26.1647869946268	4.73630381973244e-19	2.22478271316081e-16	33.6578388595241
"10547985"	4.71039625317302	8.59439952215675	26.1481511251607	4.80620996308063e-19	2.2275181108891e-16	33.6435707372347
"10414929"	3.42117311612959	5.28544940271817	25.6047155540691	7.79424754624226e-19	3.29979248884536e-16	33.172143308351
"10531972"	5.19369826657797	8.38269078583248	25.5550532469986	8.1502242449021e-19	3.37264041372378e-16	33.1285379662459
"10439744"	5.74803093789972	8.43302749983948	25.2817455056782	1.04361747682909e-18	4.00559937258044e-16	32.886964243884
"10567825"	3.83124927541153	9.19100444131542	25.0244460371965	1.3201289489142e-18	4.7495029968688e-16	32.6570339075406
"10414900"	3.49641053876023	5.60205477316315	24.9231698693346	1.44897939387654e-18	5.08752764961097e-16	32.5658543944766
"10439790"	5.04109363333884	5.30791959519217	24.6078107196066	1.94083957924134e-18	6.54986250237174e-16	32.2794506770459
"10375019"	4.21537387101293	7.75504998227782	24.5531181355455	2.04247169564250e-18	6.82656885966666e-16	32.2293930433129
"10568691"	4.09777856835757	5.71391554773851	24.3318759542655	2.51358146004300e-18	8.05260326374644e-16	32.0257175684563
"10414950"	5.53833623328077	5.56006193275912	24.3173214866272	2.54829217207166e-18	8.05260326374644e-16	32.0122518048922
"10445378"	3.67589076408555	6.19046934399457	24.296793956865	2.59809781515576e-18	8.13602523016345e-16	31.9932456495782
"10414817"	4.55499191476896	7.46923022703332	24.1257254899426	3.05468792707632e-18	9.48044217367615e-16	31.8342096858307
