"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"10548525"	-8.4607734769804	5.22880610470485	-61.9058442304168	8.13903217109836e-28	2.82912758267379e-23	51.4725941093798
"10548422"	-7.08128777038605	5.22542478458395	-59.0274899556432	2.51051760448480e-27	4.36327959659459e-23	50.6144426538618
"10548504"	-7.55578438555382	5.74572046704271	-56.4773326918128	7.13282514947365e-27	8.2645667398568e-23	49.7998523915569
"10548513"	-7.71268135586163	5.26289422693687	-52.1501388463847	4.68869851105839e-26	4.07447900610974e-22	48.2871537469261
"10548307"	-7.60791360635616	5.70726482428182	-46.3236457133752	7.66380229316844e-25	5.3278753542107e-21	45.9477724472729
"10430344"	-6.9028889015453	8.38342072281463	-41.5562385758249	9.86510948673498e-24	4.89873151084154e-20	43.7206906218917
"10548511"	-6.74377060509512	4.32158564606605	-40.406055070707	1.90720469936360e-23	7.64096949272555e-20	43.1339539224975
"10589994"	-5.9371772274646	7.63642737352007	-39.0076407512276	4.35862594103966e-23	1.51505837710539e-19	42.3918221597048
"10608686"	-6.85905271627509	4.907353885044	-38.5553415027073	5.7296249095489e-23	1.81056147141745e-19	42.1447183191638
"10549647"	-7.51726384518961	6.4144463592833	-38.3210156898093	6.60988748113943e-23	1.91466407370339e-19	42.015296102363
"10542214"	-7.20621967237543	7.0801184145332	-35.7811377391035	3.29290100698388e-22	8.1758027859114e-19	40.5477581441264
"10548286"	-5.73154679650517	5.21480605743449	-35.0228968049233	5.4332469332109e-22	1.25906442265607e-18	40.0853174388007
"10608652"	-5.65867146688531	5.36691266225699	-34.4588570801727	7.93965879260474e-22	1.59316315610992e-18	39.7335831102364
"10450075"	-5.27945956044765	10.9797834134387	-34.2716769989472	9.0166794649183e-22	1.64957778000295e-18	39.6153617346269
"10548535"	-6.33527894670214	5.75532681975309	-33.7490029959798	1.29080361700413e-21	2.24341668635318e-18	39.2812095299476
"10548409"	-6.79083940246077	6.3219505183583	-31.9035646987916	4.78805948087516e-21	6.9347061481342e-18	38.0516525436103
"10608659"	-5.48722372487366	4.30467830966871	-31.4865254290685	6.5038922004962e-21	8.67539731345963e-18	37.7625007149568
"10548314"	-5.16557073525619	6.08407180075767	-31.4623709979372	6.6210796114815e-21	8.67539731345963e-18	37.7456204269337
"10363475"	-4.50989873411728	8.53918682363873	-30.5428821273570	1.31966163821256e-20	1.45859826338508e-17	37.0919321360311
"10489759"	-4.62330069269424	7.00685378817154	-30.5352226400644	1.32737511020225e-20	1.45859826338508e-17	37.086394270918
"10421293"	-4.01800707071864	9.64529353192744	-30.5200601364967	1.34278321140169e-20	1.45859826338508e-17	37.0754270798918
"10465059"	-4.60499602206121	8.00187452406135	-30.3494288628531	1.52959022924181e-20	1.59199998287129e-17	36.9515856451496
"10420308"	-6.08449611760661	7.44465256259639	-30.3260717294157	1.55719215815949e-20	1.59199998287129e-17	36.9345728388337
"10389207"	-5.96526441250064	8.69489145341855	-30.2370415865541	1.66724836108615e-20	1.65581580089585e-17	36.8695908039855
"10548396"	-5.92771221895941	4.76684771564288	-30.1090623462484	1.839836055356e-20	1.72845138605877e-17	36.7758052329999
"10461605"	-5.03167827575871	7.27315789464379	-30.014085024554	1.97987842485368e-20	1.77241602865156e-17	36.7059163807353
"10548401"	-6.54369464783595	6.1593769401449	-30.0083941982505	1.98861407127188e-20	1.77241602865156e-17	36.7017209807675
"10412267"	-5.156509944955	6.98629112261927	-29.8892126764208	2.18108256462101e-20	1.85931131310824e-17	36.6136538227796
"10406663"	-5.81439900610631	8.59272631119071	-29.8821448811881	2.19308871799303e-20	1.85931131310824e-17	36.6084189349976
"10369431"	-4.18830325297978	7.20689648812318	-29.1419516259857	3.92417890574741e-20	3.17219671543675e-17	36.0524509041058
"10545135"	-4.8731092604364	7.38916441917909	-29.0647818517473	4.17294849181604e-20	3.22337087945612e-17	35.9935916943559
"10551883"	-5.21970202068091	8.18129122472638	-28.801985923527	5.15056066833923e-20	3.89203236590156e-17	35.7918543122188
"10548455"	-4.09751693925616	4.78839502288421	-28.6174505087486	5.97746042955772e-20	4.39708973497271e-17	35.6489834158461
"10608638"	-6.9278399349754	5.83362729088842	-28.5980808544205	6.07193058914529e-20	4.39708973497271e-17	35.6339285745296
"10548345"	-6.79776163352656	6.47806713801887	-28.260285251835	7.99460836168386e-20	5.55785173304262e-17	35.3695746804355
"10566578"	-5.84784991320966	8.2363434384799	-28.1855820112304	8.499631156994e-20	5.79308194151199e-17	35.3106476308128
"10544660"	-4.28351002762155	7.93954854260078	-28.1286733863367	8.90657564869824e-20	5.9537032605529e-17	35.2656430381000
"10538126"	-6.02483568497074	9.4714964661641	-27.1383506787669	2.03939704424976e-19	1.31276743070595e-16	34.4662873579848
"10351504"	-5.19347127724543	10.5382530725863	-26.9881788286132	2.31812081504747e-19	1.44359596490648e-16	34.3423327851296
"10544588"	-5.634136779969	8.03566457636698	-26.7877476149238	2.75324383002050e-19	1.65678079769532e-16	34.1757365294673
"10345824"	-6.46390909999787	7.78258726167157	-26.7830197084218	2.76447889143639e-19	1.65678079769532e-16	34.1717906574697
"10607738"	-4.4550803128509	6.68093386245049	-26.6509846703874	3.0982987594767e-19	1.82537059117644e-16	34.0612936411945
"10527012"	-5.09301718294505	9.05096646450979	-26.6073742442073	3.21756047833143e-19	1.86404003711334e-16	34.0246686432209
"10384458"	-5.79600120509902	9.03462303731373	-26.4151409616305	3.80306847765825e-19	2.16712557841641e-16	33.8624605411919
"10351644"	-5.04680092370532	7.43069134532396	-26.322887550955	4.12244285614542e-19	2.27454148697801e-16	33.7841695344688
"10548532"	-6.65152537316297	5.35873945011682	-26.0434387171626	5.27159644118611e-19	2.86313581711921e-16	33.545224775886
"10360173"	-4.8883979516929	8.18407108049355	-25.8793613233418	6.09736764360085e-19	3.26068460448563e-16	33.4036603431408
"10412211"	-6.30894183442938	7.49658366014276	-25.604293619396	7.79720282647243e-19	4.04523537683853e-16	33.1641948477959
"10566583"	-4.72573363599489	9.1639603114913	-25.375594297027	9.58408102795549e-19	4.75918080759618e-16	32.9630250970068
"10404429"	-5.26258307683842	6.87547455826135	-25.2855970442298	1.03996980544242e-18	5.00950737060011e-16	32.8833387596205
"10571344"	-2.90476437219171	8.2611896247284	-25.2728906639195	1.05205419463121e-18	5.00950737060011e-16	32.872064191496
"10548497"	-5.09733019606484	5.09832317283734	-24.8417456521430	1.56203530437174e-18	7.23951295732823e-16	32.4859483123449
"10396094"	-3.63576567108097	8.52242319998342	-24.7385706922762	1.71861452541975e-18	7.7583170004663e-16	32.3925123775659
"10554013"	-3.39509401285756	10.0865512678610	-24.4593524479187	2.22979607604231e-18	9.68846395040384e-16	32.1376052372752
"10390328"	-4.91417720065143	7.92222096389595	-24.4291590287611	2.29385228446364e-18	9.84374140838965e-16	32.1098600625362
"10362275"	-5.0191581106505	5.88206644850538	-24.3456352892367	2.48121924018722e-18	1.03912266010732e-15	32.0329235464001
